1109101;B110023276
1109125;B110021590
1109132;B311010589
1109153;B110023363
1109168;B110023344
1109172;B110032674
1109174;B110026182
1109215;B311053583
1109226;B111024696
1109240;B110056449
1109249;B311042979
1109255;B110047407
1109261;B311005757
1109320;B111012393
1109337;B313054563
1109350;B311019960
1109358;B111014512
1109361;B313013623
1109373;B110056755
1109380;B311030615
1109383;B110023749
1109387;B110034007
1110003;B110056408
1110004;B110024701
1110012;B121027776
1110035;B311086829
1110036;B110033788
1110040;B121011617
1110051;B311032092
1110074;B311052602
1110085;B110028807
1110089;B110038926
1110099;B111022745
1110106;B110040721
1110107;B110027451
1110113;B110040766
1110120;B110055551
1110175;B110021302
1110221;B110051601
1110236;B313087280
1110248;B111015501
1110251;B311034965
1110290;B111023347
1110306;B111023996
1110317;B110037898
1110319;B313053099
1110322;B110028669
1110323;B110032381
1110324;B110049029
1110335;B111017750
1110374;B311021242
1110389;B110041681
1110390;B110021762
1110403;B311015212
1110447;B313048595
1110461;B110037715
1111008;B111018451
1111015;B110038028
1111018;B313025966
1111021;B311019709
1111024;B110027084
1111028;B110024778
1111037;B311040421
1111049;B311050720
1111050;B311013440
1111054;B111012417
1111073;B313067005
1111104;B120023044
1111124;B313003623
1111198;B311028666
1111202;B111012528
1111207;B311012010
1111209;B110021155
1111223;B311065624
1111242;B111013514
1111258;B315066102
1111276;B111023780
1111279;B110055148
1111311;B110055239
1111345;B110025317
1111346;B110034232
1111347;B121024570
1111377;B313011184
1111382;B311041816
1111390;B111014543
1112005;B315033192
1112007;B311004275
1112011;B311021697
1112017;B110025722
1112029;B110044823
1112048;B311022076
1112075;B110039440
1112086;B111027039
1112096;B111013719
1112106;B111012464
1112107;B312021147
1112136;B110051865
1112144;B110056898
1112156;B110023455
1112162;B110025860
1112171;B111025175
1112191;B313003202
1112192;B110037474
1112193;B130053728
1112204;B110021525
1112213;B111029473
1112220;B110044215
1112228;B111024116
1112239;B110022224
1112250;B311006305
1112277;B110027768
1112278;B311035294
1112283;B110034557
1112336;B311020590
1112341;B111024772
1112360;B311030633
1112388;B313044087
1112405;B110022226
1112406;B311060463
1112441;B110057159
1112470;B111021834
1112481;B315046817
1112492;B313075323
1112496;B311018292
1113009;B110027077
1113011;B111015040
1113013;B110037168
1113021;B121029180
1113076;B110025051
1113081;B311017981
1113082;B121024568
1113094;B311029772
1113112;B314004374
1113119;B311006095
1113127;B313043331
1113145;B311037668
1113155;B151023830
1113192;B111014566
1113211;B111013755
1113222;B110049209
1113237;B313085483
1113245;B111021833
1113249;B111025065
1113266;B110023296
1113285;B313018421
1113289;B110023224
1113308;B111021074
1113311;B111013247
1113327;B311039425
1113331;B110018582
1113341;B311011782
1113350;B110055414
1113385;B110055373
1114031;B110043175
1114178;B111021742
1114254;B111021399
1114297;B111021727
1114381;B110035356
1115075;B315018247
1115203;B111024384
1115221;B314007063
1115373;B111024744
1116073;B111017839
1116162;B111021114
1116240;B110034690
1116276;B111024317
1116355;B110056437
1117044;B111021549
1117075;B111023955
1117110;B121032554
1117189;B111030298
1117203;B315057865
1117264;B110021196
1117363;B111021904
1117410;B111014536
1117446;B111021204
1118012;B110029228
1118102;B110044584
1118292;B110024952
1118302;B111024963
1118372;B111013908
1118382;B120057794
1118409;B110046454
1119109;B110035431
1119248;B111018085
1119331;B110023201
1119351;B110036246
1119357;B120042034
1119436;B110027258
1120053;B110045414
1120064;B313105802
1120307;B111012510
1120329;B121010179
1121102;B110024035
1121182;B111017562
1121215;B121026325
1122014;B111015497
1122217;B111022681
1122229;B110046091
1122288;B120042479
1122397;B111016155
1123001;B110021877
1123004;B121025438
1123066;B110023444
1123119;B111013387
1123171;B121024591
1123186;B111030388
1123304;B110040104
1123354;B110041358
1124133;B121014826
1124259;B110040038
1124302;B120042207
1124362;B111012448
1124383;B141000827
1124387;B121024115
1124425;B111030012
1125058;B111025875
1125117;B111017675
1125125;B121033356
1125212;B121025034
1125223;B121024879
1125311;B111017593
1125328;B120049266
1126171;B121024766
1126185;B111023094
1126203;B110045894
1126367;B110045397
1127024;B110049032
1127056;B111023808
1127233;B111024446
1127317;B111015694
1127428;B110045164
1127473;B111016068
1128045;B121024668
1128140;B111029930
1128270;B315008189
1128271;B110039663
1128351;B111012646
1129034;B111023760
1129054;B111024016
1129058;B110039997
1129059;B110055263
1129189;B111030412
1129202;B110040524
1129311;B315040278
1129389;B111013343
1130081;B111025764
1130113;B121035107
1130216;B110048108
1130223;B110043200
1130310;B121012573
1130382;B311019112
1130428;B110049159
1130457;B111013035
1130476;B111021629
1131090;B111018318
1131110;B110043049
1132030;B110044119
1132031;B120051726
1132101;B111022791
1132119;B111021456
1132169;B111017025
1132190;B110036864
1132216;B111017337
1132345;B111023543
1133064;B313112659
1133118;B111013034
1133155;B110055613
1133321;B110054994
1134105;B121017018
1134359;B110025170
1134476;B110039896
1134492;B120049094
1135046;B111022079
1135172;B111022105
1135237;B110040177
1135264;B110051671
1135265;B111022682
1135286;B111013250
1135344;B110051216
1135439;B111025044
1135474;B110022052
1135494;B111022769
1136026;B110048824
1136091;B111020123
1136171;B111025332
1136288;B110036920
1136307;B121021038
1136319;B313053584
1136340;B110040700
1136410;B111020062
1136418;B111017627
1137003;B121025610
1137033;B121024562
1137117;B111024086
1137204;B110045826
1137371;B111023348
1137388;B111022204
1138018;B111013588
1138274;B111024661
1138348;B110034579
1138375;B111025806
1138434;B110057628
1139184;B110041854
1139376;B311012871
1140177;B120057796
1140194;B111017909
1141061;B111023538
1141106;B111018235
1141122;B111021388
1141300;B315021999
1141344;B111029484
1141411;B111015449
1141499;B110051859
1142196;B111026878
1142446;B311047308
1142480;B121035376
1142485;B110034613
1143044;B110032124
1143053;B313035855
1143163;B111024570
1143362;B111020274
1143374;B111024319
1143384;B111025743
1143458;B120028369
1144072;B111022518
1144156;B111013856
1144169;B110031347
1144246;B110042454
1144301;B111030252
1144314;B121010350
1144327;B121024107
1144407;B111024770
1144474;B111025904
1144480;B121035397
1145032;B110042087
1145053;B110024883
1145299;B110025792
1145300;B111026215
1145432;B111021822
1145438;B111022635
1146087;B111021980
1146118;B313078509
1146122;B121024642
1146151;B315074062
1146220;B111012446
1146348;B111026493
1146351;B121025093
1147069;B110055509
1147093;B111022186
1147097;B110034634
1147107;B111024091
1147135;B110036901
1147194;B110046339
1147197;B110049740
1147266;B110046234
1147300;B110041399
1148054;B315026097
1148109;B111022877
1148131;B111015662
1148178;B121024863
1148218;B120033405
1148223;B121031829
1148265;B111014854
1148284;B110043673
1148444;B121017198
1148485;B110055179
1149116;B111017246
1149121;B111023095
1149143;B121024724
1149154;B111018001
1149171;B314011475
1149391;B111012844
1149412;B121024760
1149429;B121016817
1150032;B111024018
1150054;B110029930
1150172;B111025793
1150208;B111012984
1150253;B111022207
1150366;B120061846
1150374;B314097707
1151051;B111027154
1151109;B121010173
1151132;B111022100
1151388;B110046388
1152216;B111023396
1152248;B111021861
1152296;B120042350
1152348;B111015776
1152458;B110033896
1153009;B111017137
1153066;B111023139
1153122;B121017282
1153268;B111022693
1153456;B110023496
1153468;B111026353
1154131;B111018084
1154151;B110044420
1154157;B110037948
1154272;B111012767
1154358;B110044819
1154401;B110034979
1154449;B110055625
1155226;B121024670
1155229;B110042602
1156023;B110029302
1156076;B120045247
1156141;B120043627
1156188;B111015733
1156234;B110048109
1156262;B111014889
1156293;B120058462
1157187;B111014628
1158058;B111029218
1158136;B120011813
1158168;B110028808
1158204;B111014413
1158221;B110037944
1158270;B121024789
1158479;B110044125
1159036;B110023300
1159094;B111013612
1159205;B111025721
1159277;B315072533
1159296;B111030194
1159304;B121033581
1159313;B110040803
1159391;B121024868
1160043;B111024190
1160092;B111018483
1160103;B111024599
1160277;B111015462
1160436;B110035751
1161010;B313045451
1161054;B120051790
1161060;B121037380
1161066;B111025539
1161136;B111021191
1161228;B111022779
1161265;B121027624
1161456;B110038033
1161462;B110040855
1162187;B110057571
1162320;B111013026
1162322;B111015512
1162393;B111024112
1162409;B111027017
1163107;B111022975
1163140;B121024601
1163141;B111024449
1163251;B111022091
1163252;B110044463
1163363;B121010452
1163372;B111026918
1164033;B110048308
1164105;B111023758
1164146;B121017262
1164355;B110045886
1164359;B111030200
1164391;B111015663
1164422;B111025993
1164444;B111024322
1165003;B111026244
1165043;B110034545
1165108;B110044651
1165139;B111018463
1165199;B111013329
1165345;B111012846
1165459;B315121850
1165465;B111017067
1165477;B121025608
1166174;B315004211
1166454;B111024404
1167064;B111022033
1167205;B111018043
1167232;B111023714
1167451;B111023127
1168088;B110046453
1168117;B111025145
1168219;B111021780
1168249;B111012957
1168260;B110038585
1168279;B110041047
1168430;B121024796
1169009;B110039029
1169010;B111031071
1169051;B110056642
1169114;B110056734
1169139;B111030516
1169140;B111031149
1169144;B311005900
1169160;B111030648
1169182;B311005362
1169185;B311009842
1169210;B110057597
1169236;B110057457
1169263;B311001765
1169287;B311024771
1169292;B111026371
1169299;B110056407
1169312;B311021603
1169365;B311018266
1169392;B110037003
1170034;B311034255
1170037;B311059175
1170044;B111021289
1170113;B111030572
1170115;B311013364
1170142;B111024845
1170144;B110056629
1170187;B111030109
1170233;B311020371
1170237;B311009703
1170263;B111022914
1170274;B311015962
1170285;B311022375
1170291;B111023778
1170308;B111022916
1170386;B111023400
1170422;B311039612
1170435;B111030850
1170458;B311025833
1171025;B111024427
1171046;B110040493
1171165;B111021760
1171230;B110040494
1171264;B110027404
1171410;B110038408
1171454;B111030169
1172021;B311023104
1172336;B111030343
1172458;B314011052
1172476;B111030475
1173145;B110056450
1173269;B314025397
1173273;B111030094
1173375;B111030176
1173393;B313041235
1174005;B311040630
1174007;B110035591
1174018;B313024868
1174021;B314004159
1174052;B121011621
1174053;B110035779
1174067;B111028616
1174075;B111028611
1174099;B311020799
1174113;B110039086
1174136;B313020021
1174155;B311012764
1174163;B315017994
1174168;B110054780
1174201;B110040857
1174217;B110054669
1174242;B311018938
1174283;B311078200
1174287;B110040060
1174305;B311014615
1174312;B110054585
1174327;B311043769
1174368;B111021883
1174371;B110037627
1174376;B170024344
1174380;B110054976
1174383;B111028737
1174394;B111023814
1175041;B313054395
1175044;B110036459
1175060;B311016980
1175075;B110051374
1175084;B111028681
1175085;B110035824
1175086;B311023973
1175105;B311027728
1175117;B110038636
1175130;B120028376
1175133;B110045166
1175148;B311058633
1175156;B311016659
1175159;B110045167
1175172;B111013520
1175173;B110053503
1175179;B110035375
1175186;B311029411
1175230;B111025341
1175245;B110007372
1175249;B311017002
1175272;B311026554
1175280;B110034263
1175288;B110054614
1175289;B110037183
1175299;B311040050
1175314;B110053813
1175365;B311066972
1175366;B110041676
1175406;B311024789
1175415;B110054995
1175419;B311016001
1175420;B111012754
1175436;B311030271
1175437;B311001416
1175439;B311062638
1175443;B311010441
1175451;B110037604
1175460;B110054966
1175463;B120028374
1175474;B311013975
1175497;B311039722
1176013;B311008334
1176018;B110007436
1176024;B313040889
1176027;B110025370
1176042;B110042943
1176053;B311018404
1176064;B111025493
1176076;B110054540
1176127;B110036866
1176139;B311027379
1176165;B311008580
1176167;B120021045
1176172;B111021228
1176201;B111028781
1176211;B311017073
1176228;B311030672
1176234;B311002621
1176235;B311024718
1176250;B311008291
1176257;B311058357
1176290;B311041948
1176308;B311008508
1176324;B111028610
1176334;B311008630
1176353;B110054998
1176354;B110045215
1176363;B311058450
1176369;B311004502
1176384;B311012474
1176405;B110054563
1176410;B110053917
1176419;B311018921
1176431;B313004816
1176440;B311045320
1176450;B110037171
1176462;B111022525
1176478;B311004358
1176482;B311017882
1176486;B311048421
1177016;B110041646
1177017;B110039974
1177046;B110055125
1177051;B111022972
1177052;B314018573
1177058;B110038808
1177102;B311015190
1177114;B110036619
1177124;B111022724
1177126;B110035089
1177130;B111028885
1177131;B111024937
1177174;B111021180
1177184;B311019604
1177188;B311032316
1177190;B311013211
1177212;B110034008
1177228;B111025268
1177234;B311018450
1177253;B130037390
1177272;B311012450
1177278;B311014775
1177279;B110040365
1177280;B313000542
1177305;B311003275
1177306;B313101877
1177323;B110054961
1177350;B311002035
1177357;B311047668
1177386;B110023655
1177392;B110034265
1177438;B311024042
1177442;B110035342
1177449;B311003659
1177456;B111028671
1177464;B110058531
1177474;B110054848
1177487;B111028736
1177488;B110018407
1177497;B110054626
1178003;B311009453
1178008;B111023243
1178052;B110054701
1178066;B311019547
1178067;B311022428
1178070;B110023249
1178076;B311004696
1178087;B110054754
1178105;B312030863
1178123;B110053703
1178127;B110007483
1178146;B110034264
1178149;B110054863
1178169;B311021243
1178207;B111022334
1178215;B111029085
1178219;B110043007
1178237;B110054794
1178240;B110054596
1178249;B110037068
1178269;B315007753
1178281;B110041247
1178291;B311030307
1178304;B111023450
1178342;B111028651
1178367;B111021966
1178373;B311003308
1178383;B110036707
1178397;B110054823
1178398;B311094369
1178411;B110054571
1178457;B311009665
1178465;B311018165
1178475;B111028624
1178500;B120058692
1179003;B110040358
1179034;B121025765
1179035;B110054769
1179041;B110053563
1179044;B110054818
1179056;B110039076
1179068;B110033877
1179073;B110055051
1179078;B110054687
1179085;B110034220
1179158;B311021442
1179164;B111029051
1179180;B110040823
1179182;B110034236
1179189;B111021677
1179245;B111028869
1179246;B110054702
1179261;B312075376
1179266;B311051738
1179277;B110039069
1179280;B311022677
1179288;B120027312
1179291;B311025255
1179293;B110035756
1179327;B311014339
1179334;B120021043
1179341;B110048315
1179352;B311023994
1179355;B111029016
1179357;B110039420
1179358;B110004508
1179367;B110036324
1179381;B311010407
1179391;B311040738
1180022;B313003198
1180027;B110055126
1180030;B110041672
1180034;B311004414
1180041;B110034798
1180065;B110035595
1180101;B111022977
1180121;B111024199
1180133;B121033162
1180219;B110038499
1180221;B110034023
1180257;B111023531
1180317;B111028608
1180333;B110007501
1181030;B315005414
1181134;B110036918
1181167;B110038541
1181304;B313006873
1181307;B110048777
1181314;B111021728
1182001;B315017906
1182095;B111021261
1183047;B110054534
1183108;B110034578
1183232;B111022295
1183236;B120060676
1183238;B110055035
1183240;B111028715
1183249;B111028711
1183260;B110045099
1183296;B111023135
1184069;B120042834
1184123;B121033889
1184163;B315017748
1184174;B111022900
1184191;B110037526
1184207;B110053809
1184343;B121006193
1185003;B111022245
1185020;B110035598
1185041;B121029365
1185171;B111023535
1185211;B120044859
1185267;B110044985
1185274;B121017023
1185315;B110049977
1185389;B315006642
1185436;B110036156
2001008;B121010401
2001095;B121018286
2001124;B120017622
2001174;B121012582
2001289;B321023879
2001310;B121012624
2001327;B321003009
2001330;B130052519
2001349;B120018513
2001389;B120045037
2001480;B120018659
2002040;B321045562
2002041;B121012600
2002046;B120060602
2002056;B121032890
2002064;B121011926
2002067;B120043841
2002085;B120018021
2002097;B121010161
2002103;B120010132
2002176;B120018749
2002272;B323008198
2002278;B121024903
2002327;B321047195
2002342;B121011959
2002347;B120019929
2002387;B120019311
2002411;B321003875
2002420;B321008051
2002466;B121014404
2002545;B120052850
2002554;B120011782
2002556;B121014781
2003043;B321027077
2003097;B321004655
2003117;B121033238
2003118;B121014077
2003155;B120056691
2003170;B321086681
2003191;B321047481
2003211;B323038687
2003235;B111023405
2003243;B131000589
2003244;B321005868
2003264;B321018769
2003467;B120021509
2003550;B321034152
2003553;B121011507
2003555;B321001344
2003559;B121011659
2003583;B321002591
2004041;B170022865
2004118;B120019111
2004215;B120019407
2004395;B120019105
2005184;B111021825
2005224;B120023810
2005254;B120019491
2005331;B120023324
2005390;B321103316
2005471;B321023446
2005480;B110046258
2006020;B120019826
2006075;B120057734
2006079;B121025293
2006141;B120019125
2006167;B120021293
2006188;B171023347
2006195;B321011373
2006217;B110045419
2006247;B120017654
2006248;B121010539
2006328;B121010440
2006331;B324069159
2006349;B120017697
2006373;B121011107
2006380;B120022340
2006399;B321005977
2006405;B321091557
2006412;B323045896
2006415;B321003177
2006434;B321019696
2006439;B121013252
2006479;B121012248
2006483;B321001770
2007013;B120056242
2007083;B120041737
2007090;B121025041
2007141;B110036542
2007182;B121014726
2007207;B120027042
2007382;B321029394
2007389;B321022557
2007392;B321081127
2007394;B120067633
2007425;B120019013
2007452;B120057727
2007487;B120027167
2007495;B120014692
2008141;B321026366
2008156;B120018231
2008162;B120020058
2008195;B121013940
2008203;B120045199
2008207;B120019406
2008218;B120019058
2008223;B120019644
2008225;B323015528
2008228;B321012880
2008471;B120021245
2009023;B121034910
2009034;B120018624
2009137;B121025795
2009163;B321005551
2009216;B321007608
2009288;B120045614
2009323;B120021071
2009377;B120021578
2009389;B321064995
2009390;B120019439
2009411;B120062814
2009434;B120064254
2009447;B120011666
2009482;B121025290
2009484;B111025560
2010105;B120022652
2010125;B321005131
2010214;B121011526
2010217;B150036667
2010260;B321006402
2010263;B321048562
2010293;B111021639
2010326;B120060699
2010341;B321026624
2010456;B321042370
2010487;B321016078
2011060;B321025337
2011064;B120018353
2011117;B321024564
2011121;B120051030
2011181;B321049061
2011314;B321064650
2011333;B121011801
2011334;B120020076
2011350;B120023291
2011361;B321053335
2011372;B321077814
2011421;B321007059
2011478;B121011641
2012016;B321022069
2012080;B120021242
2012083;B120019075
2012105;B110042667
2012122;B321092514
2012174;B321086761
2012192;B121021048
2012209;B110037005
2012303;B121011346
2012398;B121011253
2012399;B120019089
2013058;B324006491
2013161;B121011261
2013166;B121033951
2013190;B321049842
2013258;B120019331
2013301;B321050845
2013352;B120018728
2013366;B120019335
2013396;B120019153
2013441;B120019131
2013467;B121011989
2013490;B321036308
2013496;B121030676
2013557;B120063561
2013568;B120018651
2014038;B321062316
2014042;B120017594
2014158;B321049050
2014198;B121012207
2014223;B120019037
2014245;B321018722
2014317;B110038140
2014324;B121011924
2014327;B120022306
2014333;B121011978
2014408;B120019670
2014500;B325005488
2015007;B131000638
2015029;B120059940
2015051;B120019138
2015083;B321038639
2015102;B120024769
2015121;B120019580
2015130;B323087405
2015162;B321039827
2015204;B120022095
2015249;B120019344
2015276;B120019330
2015291;B120019376
2015335;B321023761
2015343;B120023557
2015389;B121011936
2015424;B321002595
2015437;B120019337
2015484;B120061446
2016038;B121012580
2016048;B121013581
2016099;B121033693
2016226;B121011813
2016254;B120018822
2016326;B120019531
2016400;B321026449
2016458;B120019366
2018137;B171019066
2018138;B120060603
2018159;B120056875
2018174;B120046669
2018178;B321032703
2018184;B120046641
2018188;B321095840
2018196;B321001041
2018230;B120045815
2018234;B120053380
2018237;B121031606
2018337;B321023268
2018404;B321029057
2018420;B321029703
2018430;B120030333
2018451;B120056204
2018453;B120046235
2019016;B120052893
2019020;B120060836
2019094;B120052180
2019138;B120027777
2019139;B120053909
2019149;B321039241
2019324;B121027648
2019333;B120028663
2019360;B120053069
2019405;B321053933
2019484;B121017126
2020007;B321023801
2020024;B324013324
2020032;B321097360
2020037;B121017002
2020068;B121026652
2020104;B321101291
2020139;B321007886
2020159;B120046780
2020162;B321063622
2020268;B321048194
2020324;B121017119
2020346;B321061495
2020369;B121019370
2020407;B321088187
2020440;B321009998
2020489;B120041578
2021007;B121030046
2021042;B120046678
2021058;B321036680
2021072;B321040010
2021079;B120046642
2021109;B321027121
2021153;B120051456
2021158;B120046410
2021166;B321108602
2021176;B321064874
2021193;B321011278
2021226;B120056705
2021243;B120046843
2021328;B321061470
2021368;B121029961
2021371;B121017561
2021432;B120047357
2021491;B321015391
2022133;B321013588
2022152;B121029310
2022179;B121029749
2022319;B120042734
2022400;B120053272
2022424;B323037356
2022437;B321015428
2022446;B321104631
2022485;B150024298
2023048;B323087628
2023049;B321022204
2023077;B121026425
2023102;B121016696
2023114;B120064216
2023120;B321016737
2023307;B121013180
2023323;B120053036
2023347;B121029660
2023355;B321031732
2023423;B130051453
2023424;B321009107
2023428;B321012850
2023457;B120058011
2023464;B120047006
2023485;B110034409
2024052;B121029567
2024078;B321036231
2024088;B120056496
2024143;B321007632
2024167;B321002101
2024181;B120027489
2024233;B120053725
2024239;B120049465
2024310;B120047366
2024321;B121025588
2024329;B321099981
2024383;B321001426
2024425;B321013372
2024434;B121016882
2024442;B120058922
2024472;B321096996
2024480;B121033989
2025093;B111025874
2025121;B324024850
2025146;B321002639
2025185;B120041841
2025203;B120058234
2025214;B120046422
2025216;B321061172
2025273;B321030932
2025338;B110044304
2025356;B121019095
2025375;B120045812
2025398;B120046637
2025432;B321022126
2025467;B321022245
2025468;B121026755
2026011;B321061157
2026038;B121026542
2026040;B120053366
2026070;B120045703
2026076;B120053403
2026081;B321053600
2026107;B120052899
2026168;B120052391
2026171;B120030497
2026207;B120047456
2026215;B325060178
2026234;B120027678
2026255;B120029459
2026282;B324023673
2026306;B321012142
2026363;B121026284
2026376;B121014749
2026379;B120043803
2026387;B120021630
2026391;B120058128
2027041;B324046477
2027044;B120031390
2027077;B323109047
2027130;B120056639
2027200;B321020717
2027206;B121029680
2027260;B324028023
2027281;B120024245
2027285;B323062402
2027307;B321089571
2027326;B321035068
2027363;B323042747
2027384;B321099697
2027458;B321003872
2027466;B121017560
2027471;B120022346
2027477;B120028063
2028019;B120053814
2028024;B121021359
2028086;B120018547
2028097;B120021531
2028101;B323114871
2028111;B321052739
2028139;B120059232
2028157;B324033355
2028170;B120033951
2028186;B121021170
2028197;B321026335
2028265;B121029655
2028376;B120028061
2028393;B120030306
2028427;B120028957
2028435;B120053777
2028496;B120052990
2029047;B120034468
2029072;B120028945
2029099;B120027263
2029103;B120050407
2029160;B120033850
2029181;B120029768
2029216;B121010529
2029302;B321001592
2029397;B321042601
2029450;B121013710
2029485;B120046884
2030017;B121014569
2030028;B120046667
2030039;B121031629
2030110;B321032589
2030222;B121017242
2030232;B321096499
2030237;B120046883
2030384;B321002827
2030416;B120051881
2030420;B321044354
2030443;B120051040
2031015;B321002077
2031081;B121030048
2031085;B321035404
2031093;B323012103
2031118;B321028555
2031292;B120043791
2031308;B120053387
2031334;B121017980
2031338;B120053438
2031354;B321003570
2031374;B120029877
2031482;B120046625
2031493;B321005898
2031500;B321016022
2032017;B324102951
2032031;B120045816
2032092;B121026096
2032095;B120047446
2032096;B120051046
2032134;B321095308
2032148;B321030335
2032187;B120053404
2032191;B120030681
2032193;B120046245
2032250;B120049524
2032286;B120052867
2032360;B321050519
2032377;B121031985
2032384;B321030291
2032447;B120051824
2033036;B321026185
2033059;B120030307
2033086;B120021543
2033097;B321085155
2033099;B120058417
2033105;B321033020
2033162;B120056423
2033263;B110041790
2033378;B321005165
2033382;B321044454
2033400;B120056460
2033470;B120064091
2034035;B321029780
2034074;B120028675
2034129;B322050270
2034166;B120046533
2034189;B120046993
2034205;B321004644
2034213;B121013795
2034267;B321002699
2034271;B321051377
2034315;B121019016
2034397;B120048912
2034417;B120053306
2034429;B321041693
2034431;B321061552
2034437;B121027527
2034456;B120043336
2034466;B110034858
2034471;B121037332
2034473;B120047020
2034475;B321003413
2035003;B120027202
2035046;B120052710
2035074;B120053441
2035080;B321011826
2035093;B120030144
2035111;B321004022
2035128;B120030133
2035132;B323069764
2035300;B120036373
2035314;B323052491
2035323;B120031379
2035332;B321107529
2035342;B120042739
2036019;B120029767
2036062;B321009623
2036080;B120054480
2036100;B321036507
2036191;B321036980
2036252;B321032051
2036279;B321040355
2036321;B120028905
2036344;B321083010
2036376;B321016485
2036404;B120042749
2036408;B121018008
2036412;B121019294
2036430;B120012370
2036436;B120024246
2036445;B321072209
2036468;B120028089
2036473;B120032796
2036477;B120056608
2037021;B121017317
2037040;B120030131
2037054;B120032784
2037094;B120030480
2037196;B321030925
2037319;B111015198
2038072;B121031596
2038094;B120056464
2038106;B321023990
2038138;B121031963
2038150;B120021445
2038166;B120057041
2038170;B321033315
2038174;B321009447
2038181;B120045844
2038217;B121029185
2038231;B321003819
2038238;B120059581
2038302;B321040822
2038329;B121025583
2038425;B321014689
2038482;B120043093
2038496;B120056451
2039029;B120056727
2039094;B110043869
2039110;B324005586
2039124;B321001894
2039128;B120056950
2039166;B120045553
2039169;B321123423
2039184;B321024077
2039213;B121035134
2039232;B120057197
2039266;B121003928
2039311;B121029709
2039337;B120036290
2039345;B120048959
2039488;B120042742
2040021;B120059501
2040042;B120010295
2040097;B120050282
2040120;B120051560
2040121;B321002451
2040122;B321027080
2040133;B321019595
2040148;B321059816
2040149;B120041783
2040156;B110048186
2040194;B120050069
2040198;B321016161
2040202;B121027752
2040238;B321003814
2040300;B121035101
2040349;B321103021
2041024;B321040727
2041026;B120048752
2041061;B120043991
2041083;B321061307
2041206;B321083490
2041212;B321077574
2041236;B121013353
2041251;B120051041
2041252;B170015469
2041253;B120049585
2041284;B321012270
2041336;B120051037
2041355;B321013977
2041357;B321009034
2041363;B121014999
2041371;B323022867
2041404;B121027756
2041428;B121024059
2041460;B120049486
2041467;B120042300
2041479;B322043707
2041488;B321062785
2042039;B120057026
2042040;B120053928
2042074;B171009140
2042148;B120023123
2042209;B121024505
2042213;B120050255
2042214;B321068050
2042217;B120050121
2042262;B110035685
2042273;B120042358
2042350;B121031863
2042356;B121024315
2042392;B121026758
2042474;B321015836
2042485;B120045836
2042489;B120051610
2042493;B120056480
2043009;B120056787
2043027;B324013689
2043028;B321002071
2043054;B120051510
2043103;B321013094
2043124;B110045355
2043154;B321002073
2043246;B120042743
2043248;B321050869
2043251;B120042604
2043278;B110041264
2043298;B120042419
2043317;B110035199
2043331;B321002376
2043338;B120021659
2043377;B120041957
2043410;B321016863
2043451;B120048783
2043482;B120032650
2043488;B120030130
2043489;B321055278
2043491;B321005344
2044036;B321045221
2044099;B321064309
2044181;B321073131
2044198;B321013352
2044216;B323040824
2044265;B321021530
2044328;B121027802
2044338;B130001783
2044344;B120056915
2044359;B321077454
2044367;B120046969
2044374;B321063262
2044396;B321038040
2045027;B321010901
2045049;B121031600
2045063;B120056637
2045103;B120051848
2045107;B120042368
2045169;B321033523
2045177;B120056948
2045227;B321003359
2045244;B120027722
2045274;B321020435
2045292;B170012929
2045301;B321049562
2045332;B120051508
2045383;B120051518
2045389;B121027814
2045392;B120051561
2045398;B120057198
2045416;B321034939
2045449;B321049238
2045492;B321017060
2046010;B321110748
2046028;B321023394
2046053;B321007692
2046085;B120057022
2046109;B121031890
2046125;B120056753
2046174;B120048946
2046183;B120061423
2046193;B321007704
2046241;B324004890
2046249;B321023376
2046263;B120042383
2046290;B120056567
2046356;B120056617
2046374;B120023932
2046385;B323021428
2046403;B321042437
2047017;B321050937
2047045;B120056648
2047099;B321011639
2047124;B110032584
2047168;B120042733
2047205;B121014535
2047244;B121013229
2047251;B120041636
2047253;B120047494
2047282;B321045264
2047324;B120043081
2047327;B121034940
2047374;B321014934
2047377;B121034918
2047404;B120064359
2047416;B121031572
2047450;B120048760
2047465;B120047274
2047470;B120051039
2048012;B120042388
2048071;B321023672
2048174;B120042656
2048198;B120056540
2048228;B120056495
2048229;B120051648
2048280;B321111778
2048284;B120021852
2048320;B120050078
2048331;B120050389
2048348;B120033855
2048392;B120056622
2048404;B120042416
2048416;B120056788
2048438;B321020014
2048446;B120054473
2048460;B120056487
2048474;B321021064
2049023;B120034411
2049059;B321014334
2049101;B120022274
2049114;B121031609
2049145;B321010853
2049173;B121014986
2049195;B321130411
2049206;B324001574
2049246;B121017252
2049345;B321051609
2049383;B120056698
2050005;B323007204
2050029;B321038797
2050036;B120042399
2050041;B321005115
2050054;B120060604
2050093;B110034057
2050106;B171015935
2050145;B121031602
2050155;B120046240
2050187;B120041747
2050221;B111024148
2050242;B321035566
2050250;B120050463
2050303;B171016739
2050308;B321017017
2050409;B120064533
2050424;B120064848
2050475;B321000997
2051027;B120021989
2051096;B321020207
2051098;B321105332
2051143;B321106276
2051211;B120056847
2051213;B120057000
2051383;B111027026
2051458;B110045928
2051460;B120042560
2051473;B121028538
2052006;B120021631
2052080;B121014567
2052101;B121033611
2052104;B120056450
2052106;B120059404
2052115;B121030620
2052144;B321014790
